Date,Close,Volume,Open,High,Low,Range,prev_day_close,vix_open,vix_close,vix_range
2015-06-24,110.22,15803520,110.66,111.13,110.19,0.8494487619736109,110.0,12.57,13.26,10.41831097079716
2015-06-23,110.79,18111040,110.82,110.89,110.33,0.5062833378537224,110.22,12.5,12.11,6.09508329947176
2015-06-22,110.7,19052920,110.7,111.03,110.45,0.5237493227379432,110.79,13.42,12.74,7.956740054074942
2015-06-19,109.89,27665750,110.49,110.575,109.81,0.6942396261088555,110.7,13.35,13.96,7.715133531157263
2015-06-18,110.69,42761700,109.5,110.88,109.44,1.3071895424836582,109.89,14.03,13.19,11.215656755739557
2015-06-17,109.1,23271830,108.98,109.45,108.43,0.9362952083715771,110.69,14.66,14.5,9.607577807848443
2015-06-16,108.8,16431880,108.1,108.9799,108.05,0.8569326161971264,109.1,15.62,14.81,5.3236937232993675
2015-06-15,108.21,31205930,107.94,108.38,107.31,0.9921646807918708,108.8,15.48,15.39,4.330708661417323
2015-06-12,108.75,27200930,109.07,109.3,108.6,0.642496558054156,108.21,13.31,13.78,5.270863836017561
2015-06-11,109.65,17536900,109.86,110.15,109.46,0.6283866854879212,108.75,13.04,12.85,5.120248254460823
2015-06-10,109.49,30262740,108.38,109.81,108.26,1.4215618837987776,109.65,14.24,13.22,10.318331503841922
2015-06-09,108.01,27539820,107.93,108.4,107.2,1.1131725417439728,109.49,15.18,14.47,8.407811982787154
2015-06-08,108.19,24493160,109.25,109.33,107.97,1.2517257248044174,108.01,14.84,15.29,5.502154458070931
2015-06-05,109.3,22635950,109.43,109.69,108.63,0.9710516672773931,108.19,15.01,14.21,9.645010046885462
2015-06-04,109.56,31260840,109.78,110.48,109.21,1.1561746096772818,109.3,14.57,14.71,10.176390773405698
2015-06-03,110.4,20414180,110.57,110.81,110.13,0.6155517335023145,109.56,13.73,13.66,5.797101449275354
2015-06-02,110.07,19427700,110.01,110.61,109.47,1.0359869138495097,110.4,14.72,14.24,10.195530726256989
2015-06-01,110.42,24532030,110.64,110.72,109.52,1.089720305121688,110.07,13.92,13.97,9.81291916696081
2015-05-29,110.05,28496460,110.64,110.79,109.79,0.9067005168192945,110.42,13.59,13.84,7.402084081925975
2015-05-28,110.71,17285040,110.75,111.01,110.37,0.5781913451983021,110.05,13.49,13.31,4.981684981684979
2015-05-27,110.96,30543870,109.53,111.08,109.29,1.6245405454462873,110.71,14.16,13.27,9.905316824471955
2015-05-26,109.2,25437760,110.23,110.38,108.76,1.4785068905722283,110.96,13.45,14.06,9.224168752234544
2015-05-22,110.47,13534030,110.45,110.87,110.38,0.44293785310735284,109.2,12.37,12.13,4.547333608929302
2015-05-21,110.58,16721600,109.82,110.73,109.66,0.9710059440083556,110.47,13.03,12.11,7.942811755361398
2015-05-20,110.01,21073190,110.02,110.67,109.425,1.1313296531043455,110.58,12.9,12.88,5.021243723445348
2015-05-19,109.94,14189220,110.18,110.35,109.76,0.5360955885693418,110.01,12.95,12.85,4.517133956386293
2015-05-18,110.06,17600370,109.4,110.28,109.32,0.8743169398907177,109.94,13.08,12.73,5.199844780752812
2015-05-15,109.58,23910810,109.86,110.01,109.31,0.638336677001644,110.06,12.46,12.38,5.817610062893084
2015-05-14,109.58,23877920,108.88,109.67,108.48,1.0909924363969723,109.58,13.14,12.74,4.382929642445203
2015-05-13,108.0,20727950,108.25,108.81,107.84,0.8954534964228007,109.58,13.63,13.76,7.232472324723236
2015-05-12,107.78,33638330,107.63,108.33,106.8,1.422395760702832,108.0,14.73,13.86,9.702009702009704
2015-05-11,108.27,19654010,108.76,108.98,108.19,0.7275406363678282,107.78,13.35,13.85,6.331471135940407
2015-05-08,108.69,32862210,108.46,108.92,108.3,0.5708498296657808,108.27,13.36,12.86,5.513016845329255
2015-05-07,107.35,29322740,106.68,107.65,106.6,0.980163360560104,108.69,15.48,15.13,7.537361923326837
2015-05-06,106.71,42584490,107.64,107.95,105.995,1.82757250695272,107.35,13.93,15.15,16.330578512396688
2015-05-05,107.45,47694540,108.8,109.0,107.4,1.4787430683918616,106.71,13.21,14.31,10.518626734842947
2015-05-04,109.23,23486200,109.4,109.91,109.17,0.6755523096585675,107.45,13.12,12.85,8.544303797468354
2015-05-01,109.05,32250640,108.05,109.12,108.03,1.0039143449228676,109.23,13.98,12.7,9.752438109527386
2015-04-30,107.63,42163410,108.73,109.17,107.06,1.9516255838690277,109.05,13.89,14.55,20.15838732901367
2015-04-29,109.35,33990790,109.43,110.07,108.75,1.2064710721140601,107.63,13.44,13.39,12.838589981447127
2015-04-28,110.04,36468620,110.34,110.55,109.11,1.3111171810980586,109.35,13.26,12.41,13.663663663663666
2015-04-27,110.26,31009350,110.95,111.16,110.02,1.030834614341261,110.04,12.34,13.12,8.317139525845318
2015-04-24,110.54,32489480,110.21,110.69,110.03,0.598042769119243,110.26,12.21,12.29,6.830818109610798
2015-04-23,109.06,29346420,108.28,109.55,108.26,1.1845186171433744,110.54,12.96,12.48,6.69856459330145
2015-04-22,108.65,21255260,108.34,108.83,107.64,1.0994595094008388,109.06,12.97,12.71,9.3287827076223
2015-04-21,108.06,22679790,108.22,108.41,107.93,0.4437459554405008,108.65,12.75,13.25,6.4959877722583075
2015-04-20,107.6,28909950,106.54,107.79,106.5,1.203975920481596,108.06,13.67,13.3,6.339622641509433
2015-04-17,106.01,46040660,106.66,106.95,105.55,1.317647058823535,107.6,13.97,13.89,8.973913043478255
2015-04-16,107.69,16169630,107.55,107.88,107.4,0.44593088071347986,106.01,13.27,12.6,6.576402321083169
2015-04-15,107.84,21106330,107.45,108.07,107.321,0.6954793840039697,107.69,13.58,12.84,5.679666792881484
2015-04-14,107.17,23712730,107.37,107.68,106.56,1.0455563853622147,107.84,14.34,13.67,7.751937984496121
2015-04-13,107.48,17714100,107.83,108.38,107.36,0.9455826457773209,107.17,13.17,13.94,11.84307920059215
2015-04-10,107.75,17152480,107.27,107.76,107.03,0.679733693374928,107.48,13.2,12.58,5.820721769499418
2015-04-09,107.31,23035820,106.59,107.35,106.23,1.0487873396385339,107.75,14.14,13.09,10.83815028901734
2015-04-08,106.64,25835080,105.84,106.79,105.83,0.9030194713573586,107.31,14.59,13.98,7.152875175315565
2015-04-07,105.8,19337700,105.92,106.7,105.8,0.8470588235294171,106.64,14.57,14.78,5.5517002081887625
2015-04-06,105.98,24425130,104.5,106.27,104.34,1.8327714733393403,105.8,15.75,14.74,11.543624161073831
2015-04-02,105.12,19155470,105.15,105.46,104.78,0.6468797564687905,105.98,15.3,14.67,8.327736736064475
2015-04-01,105.05,32899830,105.6,105.62,104.37,1.190532882518215,105.12,15.32,15.11,9.955891619407687
2015-03-31,105.6,30433340,106.43,106.65,105.57,1.0178117048346174,105.05,14.97,15.29,9.378117725307616
2015-03-30,106.73,29417530,106.16,106.82,106.16,0.6197765048361317,105.6,14.76,14.51,4.715672676837723
2015-03-27,105.52,33813580,105.08,105.77,104.92,0.8068726565095585,106.73,15.73,15.07,10.92604930046636
2015-03-26,105.1,46979270,104.59,105.7,104.24,1.3908735829284635,105.52,16.64,15.8,12.0913016656385
2015-03-25,105.46,41514990,108.1,108.2,105.42,2.6027525512592464,105.1,13.26,15.44,16.347826086956534
2015-03-24,107.93,21527970,108.31,108.81,107.91,0.8305647840531614,105.46,13.36,13.62,8.298439284354776
2015-03-23,108.32,17236680,108.47,108.77,108.28,0.45150886892420633,107.93,13.52,13.41,4.844814534443594
2015-03-20,108.53,31735460,108.72,109.07,108.51,0.5147531942273997,108.32,13.52,13.02,7.594936708860761
2015-03-19,108.08,31293790,108.03,108.38,107.87,0.4716763005780263,108.53,14.68,14.07,7.844498438042351
2015-03-18,107.92,40540020,106.58,108.41,106.03,2.2197351240440177,108.08,14.6,13.97,19.61577350859453
2015-03-17,106.87,19587100,106.405,107.04,106.16,0.8255159474671762,107.92,16.31,15.66,4.433343740243527
2015-03-16,106.7,25652060,105.73,106.74,105.62,1.0548125824072239,106.87,15.78,15.61,3.3920000000000075
2015-03-13,105.34,42017690,105.7,106.12,104.68,1.3662239089184038,106.7,15.47,16.0,8.858390517779153
2015-03-12,105.8,21421310,105.03,105.92,104.96,0.9104704097116919,105.34,16.45,15.42,7.244094488188968
2015-03-11,105.11,23729670,105.875,106.01,105.07,0.8906575705893615,105.8,16.44,16.87,5.3763440860215175
2015-03-10,105.72,34162690,106.95,106.98,105.72,1.1847672778561402,105.11,16.47,16.69,5.34304796599878
2015-03-09,107.72,26218500,107.63,107.9857,107.19,0.7395816535045514,105.72,15.72,15.06,6.892024942566452
2015-03-06,107.41,30974620,108.5,108.71,107.14,1.4547139217048815,107.72,14.61,15.2,10.996334555148286
2015-03-05,108.64,15357620,108.73,108.965,108.19,0.7137758743754514,107.41,14.01,14.04,4.919184820801119
2015-03-04,108.45,20974380,108.51,108.67,107.86,0.748164226666053,108.64,14.31,14.23,8.146639511201624
2015-03-03,108.87,20712060,109.05,109.16,108.18,0.9018128278273578,108.45,13.35,13.86,10.307802433786684
2015-03-02,109.38,22950150,108.61,109.42,108.59,0.761432961790742,108.87,13.9,13.04,7.6951811729548085
2015-02-27,108.4,26025710,108.84,108.91,108.23,0.6263240305793429,109.38,14.07,13.34,6.409322651128921
2015-02-26,108.88,22219960,108.44,108.94,108.135,0.7416791431532813,108.4,13.55,13.91,7.254623044096725
2015-02-25,108.33,19460110,108.44,108.86,108.09,0.7098409771836792,108.88,13.64,13.84,8.91530460624072
2015-02-24,108.6,19715430,108.38,108.73,108.05,0.6273641479841376,108.33,14.5,13.69,7.81250000000001
2015-02-23,108.52,17815620,108.35,108.55,108.11,0.40616634357980036,108.6,15.05,14.56,6.606606606606608
2015-02-20,108.41,28330110,107.62,108.47,107.28,1.1031286210892215,108.52,15.73,14.3,13.219895287958114
2015-02-19,107.69,19811270,107.09,107.76,107.06,0.6517084070384535,108.41,16.11,15.29,7.151979565772665
2015-02-18,107.16,15108010,106.88,107.2199,106.74,0.4485887308790111,107.69,16.74,15.45,8.079552517091354
2015-02-17,107.01,17669260,106.91,107.08,106.6432,0.4087530038854043,107.16,15.86,15.8,5.021971123666033
2015-02-13,106.91,29022100,106.3,106.93,106.101,0.7782904835446557,107.01,15.11,14.69,6.264424662050782
2015-02-12,106.0,22488290,105.46,106.04,105.3,0.700293366139878,106.91,16.39,15.34,7.496062992125981
2015-02-11,104.78,20138980,104.52,105.02,104.32,0.6687685105569915,106.0,17.43,16.96,5.717585908172096
2015-02-10,104.4,23649670,103.37,104.54,103.21,1.2803850782190251,104.78,17.72,17.23,7.868666855363717
2015-02-09,102.8,22591490,102.73,103.285,102.55,0.7141642577792887,104.4,19.16,18.55,5.708188850360097
2015-02-06,103.13,34166470,103.92,104.17,102.76,1.362779683951091,102.8,16.29,17.29,15.402298850574711
2015-02-05,103.76,23563960,103.13,103.83,102.87,0.9288824383163946,103.13,17.29,16.85,4.457478005865091
2015-02-04,102.87,34011550,102.54,103.55,102.31,1.2047022248129746,103.76,17.82,18.33,8.863636363636356
2015-02-03,102.96,30732310,102.35,103.03,101.68,1.318938986859454,102.87,18.41,17.33,9.36547520088668
2015-02-02,101.98,43589590,101.33,102.07,99.75,2.2990783866811944,102.96,20.89,19.43,16.41366223908917
2015-01-30,101.1,41569750,101.8,102.58,100.96,1.5918247027611327,101.98,20.23,20.97,14.196040560115891
2015-01-29,101.89,46401000,100.84,102.0779,99.96,2.0965373328469616,101.1,20.46,18.76,14.420686225758322
2015-01-28,100.92,43454560,103.07,103.18,100.9,2.2344178753430035,101.89,16.97,20.44,18.843683083511774
2015-01-27,101.44,45046990,102.5,102.56,101.1,1.4337621526072946,100.92,17.6,17.22,9.920182440136822
2015-01-26,104.14,19877410,104.14,104.33,103.61,0.6925074540732893,101.44,16.96,15.52,11.593323216995447
2015-01-23,104.26,34771110,104.02,104.58,103.72,0.8257321171387416,104.14,16.79,16.66,7.781155015197565
2015-01-22,104.03,40825720,102.54,104.14,101.64,2.4297793760326565,104.26,17.98,16.4,17.903682719546747
2015-01-21,102.14,40022140,101.32,102.619,100.9648,1.625080188109273,104.03,20.92,18.85,13.226452905811625
2015-01-20,101.62,30848640,101.43,101.88,100.29,1.5729336696839187,102.14,20.07,19.89,8.742368742368754
2015-01-16,100.82,35196110,99.52,100.95,99.36,1.5875393140632053,101.62,22.8,20.95,11.176205497972063
2015-01-15,99.65,50854600,101.43,101.59,99.525,2.0535514506625536,100.82,21.23,22.39,11.093502377179078
2015-01-14,100.96,51233350,100.5,101.4829,100.07,1.4020140618170294,99.65,22.87,21.48,9.046126287505597
2015-01-13,101.52,56135260,102.54,103.62,100.7,2.8582615505090074,100.96,18.21,20.56,20.035686974254396
2015-01-12,101.55,34107820,102.82,102.93,101.285,1.6110471806674438,101.52,18.02,19.6,12.584503380135214
2015-01-09,102.62,41401310,103.62,103.65,102.02,1.585063451159634,101.55,16.44,17.55,11.359724612736663
2015-01-08,103.3,40172530,102.22,103.5,102.111,1.3510950289624541,102.62,17.93,17.01,6.2713797035347865
2015-01-07,101.36,36026780,100.73,101.6,100.485,1.1034960536407896,103.3,20.15,19.31,8.45070422535211
2015-01-06,100.07,66166150,101.58,101.75,99.62,2.115508764960019,101.36,20.33,21.12,15.93587930221593
2015-01-05,101.43,36311890,102.49,102.61,101.14,1.4429447852760724,100.07,19.19,19.92,10.375494071146234
2015-01-02,102.94,31295820,103.76,104.2,102.44,1.7034456058846354,101.43,17.76,17.79,16.617370260822803
2014-12-31,103.25,24363130,104.5,104.91,103.1,1.7403009470698547,102.94,15.91,19.2,22.644674308079402
2014-12-30,104.32,18342860,104.72,104.96,104.175,0.7507112630597428,103.25,15.9,15.92,4.545454545454539
2014-12-29,105.02,17057110,104.94,105.25,104.875,0.3569303985722784,104.32,16.04,15.06,6.923076923076923
2014-12-26,105.04,13912750,104.6,105.26,104.57,0.6576752609255225,105.02,14.6,14.5,4.901622367966856
2014-12-24,104.3,14291330,104.34,104.7,104.2699,0.41163823115194675,105.04,14.52,14.37,3.7127845884413273
2014-12-23,104.21,26736440,104.96,104.97,104.09,0.8418635798335362,104.3,14.47,14.8,6.027768371147989
2014-12-22,104.58,33852980,104.15,104.61,104.0999,0.4888124616992238,104.21,16.32,15.25,11.595111250391726
2014-12-19,104.32,51411300,103.97,104.74,103.71,0.9882465819141293,104.58,16.57,16.49,6.544581206844791
2014-12-18,104.25,49509380,103.26,104.26,102.98,1.2352827639451855,104.32,17.14,16.81,14.112203585887805
2014-12-17,101.8,79671670,100.05,102.09,99.92,2.1484084946289803,104.25,23.9,19.44,24.390243902439014
2014-12-16,99.98,65247480,100.97,102.47,99.96,2.47986958454775,101.8,23.55,23.57,24.999999999999993
2014-12-15,101.61,52898630,103.2,103.58,101.315,2.210888503867835,99.98,19.59,20.42,33.14553990610328
2014-12-12,102.67,46865010,102.81,103.99,102.66,1.2872005806919897,101.61,20.51,21.08,22.801932367149753
2014-12-11,103.8,47414550,103.61,105.04,103.59,1.3900206106504367,102.67,17.68,20.08,23.23260327141669
2014-12-10,103.31,39157290,104.77,105.03,103.12,1.8352149891904843,103.8,15.56,18.53,20.51282051282052
2014-12-09,104.96,45993410,103.41,105.04,103.0401,1.9222405217990675,103.31,16.23,14.89,11.675126903553299
2014-12-08,104.63,32643610,105.11,105.57,104.075,1.426220515633562,104.96,13.05,14.21,15.576781778104328
2014-12-05,105.38,25611000,105.54,105.7,105.145,0.5264530816476624,104.63,12.08,11.82,6.29987400251995
2014-12-04,105.37,30991750,105.32,105.78,104.93,0.8067960704285457,105.38,12.7,12.38,9.004739336492895
2014-12-03,105.42,32924410,105.39,105.565,104.7626,0.7630001958848877,105.37,12.75,12.47,5.340773216420883
2014-12-02,105.23,26001290,104.92,105.4168,104.7,0.6822871850323173,105.42,14.1,12.85,9.770540340488528
2014-12-01,104.81,35956720,105.72,105.9199,104.42,1.4261678359645475,105.23,14.16,14.29,5.646566747995822
2014-11-28,106.01,17360420,105.795,106.245,105.73,0.48590635688170825,104.81,12.64,13.33,8.742746615087047
2014-11-26,105.52,18951060,104.94,105.58,104.834,0.7090782932694547,106.01,12.27,12.07,4.031262854792268
2014-11-25,104.84,17509870,104.84,105.15,104.57,0.5531184436391499,105.52,12.55,12.25,6.2574257425742505
2014-11-24,104.68,17868860,104.15,104.73,104.06,0.6417931893289924,104.84,12.92,12.62,4.6365422396856575
2014-11-21,103.87,34046790,104.59,104.69,103.54,1.104547855736437,104.68,13.16,12.9,6.741573033707867
2014-11-20,103.67,22796170,102.77,103.76,102.69,1.0365705982078057,103.87,14.66,13.58,14.733969986357437
2014-11-19,103.21,23698190,103.57,103.57,102.73,0.8143480368395436,103.67,14.01,13.96,6.6410346032855605
2014-11-18,103.68,26312280,103.0,103.82,102.991,0.8016981688594839,103.21,13.86,13.86,6.342182890855453
2014-11-17,102.91,23337120,102.98,103.21,102.42,0.7683703739726616,103.68,14.7,13.99,6.230311515575783
2014-11-14,103.22,19235860,102.87,103.22,102.53,0.6707168894289164,102.91,13.79,13.31,6.117989803350326
2014-11-13,102.9,28011600,102.65,103.28,102.42,0.8361691784151671,103.22,13.33,13.79,10.596026490066235
2014-11-12,102.46,22026310,101.87,102.57,101.87,0.6847974955977193,102.9,13.76,13.02,5.75700934579439
2014-11-11,102.28,15437340,101.98,102.28,101.7,0.5686832042357076,102.46,12.71,12.92,4.499612102404965
2014-11-10,101.96,20318780,101.65,102.09,101.38,0.69789158106847,102.28,13.16,12.67,6.78891923527116
2014-11-07,101.6,20927680,101.87,101.91,101.07,0.8276677505172957,101.96,13.71,13.12,8.465218991534783
2014-11-06,101.69,24654850,101.32,101.72,100.921,0.7885867124619325,101.6,14.46,13.67,9.808695652173913
2014-11-05,101.37,25760560,102.01,102.03,101.015,0.9997783742520135,101.69,14.15,14.17,5.765271105010294
2014-11-04,101.36,22722680,101.36,101.6244,100.67,0.9435753041112285,101.37,15.05,14.89,7.152145643693106
2014-11-03,101.7,33388860,101.53,101.9701,101.43,0.531071518647233,101.36,14.41,14.73,5.201916495550991
2014-10-31,101.4,54245570,101.67,101.75,101.07,0.6705453111133092,101.7,13.84,14.03,7.7758318739054255
2014-10-30,100.02,35913460,99.37,100.26,99.14,1.1233701103309977,101.4,15.31,14.52,11.267605633802814
2014-10-29,99.81,40517390,99.84,100.12,99.1,1.0239935749422853,100.02,14.61,15.15,13.718411552346582
2014-10-28,100.18,33985690,99.1,100.2,99.08,1.1240465676435212,99.81,15.69,14.39,9.214451441829624
2014-10-27,98.69,29498560,98.4,98.87,98.02,0.8634262786327477,100.18,17.24,16.04,11.04222025391202
2014-10-24,98.62,43143890,97.965,98.69,97.64,1.069627667702335,98.69,16.43,16.11,11.537335285505119
2014-10-23,97.82,47796250,97.32,98.36,97.17,1.2172045210453615,98.62,16.07,16.53,8.43005497861942
2014-10-22,96.37,39124630,97.16,97.3,96.305,1.0278660158570183,97.82,16.06,17.87,16.887319799941153
2014-10-21,96.87,53455250,95.54,96.87,95.32,1.6129871481346703,96.37,17.72,16.08,10.183540556542326
2014-10-20,94.39,41213530,92.96,94.47,92.8,1.7835211192396025,96.87,22.11,18.57,17.949348414064414
2014-10-17,93.0,68204350,92.99,93.89,92.46,1.5347464448618267,94.39,21.68,21.99,13.16093280997459
2014-10-16,91.79,93091630,90.43,92.58,90.39,2.3938350549270346,93.0,29.26,25.2,17.77119585338764
2014-10-15,92.37,108716700,91.55,92.76,90.24,2.7540983606557488,91.79,26.36,26.25,23.052064631956902
2014-10-14,92.97,71625160,93.6,94.1699,92.71,1.5623938154932708,92.37,23.77,22.79,13.339126656528352
2014-10-13,92.96,77712690,94.29,94.99,92.88,2.246234098046521,92.97,21.16,24.64,18.246235606731627
2014-10-10,94.44,77323610,96.29,96.83,94.42,2.520261437908493,92.96,19.11,21.24,19.502487562189046
2014-10-09,96.86,61945470,98.33,98.57,96.71,1.9049569848422776,94.44,15.64,18.76,23.271889400921655
2014-10-08,98.45,64866350,96.66,98.76,96.06,2.7717893440098584,96.86,17.35,15.11,18.545454545454547
2014-10-07,96.57,45089290,97.485,97.7799,96.56,1.2554292762319992,98.45,16.18,17.2,8.914148967992821
2014-10-06,97.96,36017920,98.47,98.72,97.6587,1.0808707869030634,96.57,14.46,15.46,11.535881958417162
2014-10-03,98.17,41605390,97.76,98.57,97.44,1.1530023978368404,97.96,15.16,14.55,6.6287244727151
2014-10-02,97.21,54462240,97.19,97.51,95.97,1.591895803183798,98.17,16.7,16.16,12.278630460448642
2014-10-01,97.21,58083390,98.54,98.61,96.9,1.7492711370262328,97.21,16.44,16.71,8.799048751486328
2014-09-30,98.79,41697090,98.92,99.3,98.32,0.9918024491448274,97.21,15.49,16.31,7.908889591901297
2014-09-29,98.65,33327550,97.8,98.92,97.75,1.1898103421975914,98.79,16.96,15.98,10.021518598217025
2014-09-26,98.78,52887450,98.05,98.96,97.89,1.0871221742443415,98.65,15.77,14.85,11.026741498844503
2014-09-25,97.74,68551440,99.53,99.65,97.7,1.9761844438814316,98.78,14.11,15.64,17.317708333333346
2014-09-24,99.84,35900600,98.87,99.8868,98.54,1.3574779213291626,97.74,14.62,13.27,11.998580049698257
2014-09-23,98.78,33775540,98.67,99.22,98.58,0.6471183013144596,99.84,14.82,14.93,7.716371220020851
2014-09-22,99.05,48521990,99.74,99.75,98.62,1.1392851741694767,98.78,13.14,13.69,6.270748801180375
2014-09-19,99.98,46883820,100.46,100.5646,99.58,0.9838886485071298,99.05,11.73,12.11,9.034397016162453
2014-09-18,100.28,30083550,99.83,100.29,99.73,0.5599440055994424,99.98,12.55,12.03,4.885993485342016
2014-09-17,99.53,37173710,99.37,100.0,98.93,1.0757552908058041,100.28,13.06,12.65,21.32520944402132
2014-09-16,99.38,38045780,98.16,99.57,98.05,1.538305839489926,99.53,14.48,12.73,13.284403669724762
2014-09-15,98.52,32956490,99.59,99.6,98.215,1.4002982584738173,99.38,13.54,14.12,4.688063469166971
2014-09-12,99.48,30534040,99.9,99.93,99.17,0.7634354595680612,98.52,12.85,13.31,10.471976401179942
2014-09-11,99.99,28661150,99.65,100.04,99.24,0.8028904054596662,99.48,13.53,12.8,7.671857197113558
2014-09-10,100.07,31044020,99.38,100.11,99.1,1.0140053210180264,99.99,13.36,12.88,8.91530460624072
2014-09-09,99.25,36360060,100.06,100.46,99.0645,1.3988257081210562,100.07,12.7,13.5,9.09432544156333
2014-09-08,100.08,25566240,99.89,100.33,99.62,0.7101775443860903,99.25,12.64,12.66,5.413887799136912
2014-09-05,99.89,30734680,99.58,99.95,99.03,0.9247160518645107,100.08,12.37,12.09,9.705648369132847
2014-09-04,99.39,24541740,99.73,100.22,99.14,1.083467094703048,99.89,12.4,12.64,10.449574726609972
2014-09-03,99.48,25930130,100.32,100.34,99.3,1.0418753756762236,99.39,12.03,12.36,5.233033524121018
2014-09-02,100.07,18301360,100.04,100.1,99.6601,0.4404282937383336,99.48,12.32,12.25,9.204368174726987
2014-08-29,99.78,17163860,99.65,99.9141,99.2701,0.6466376349128149,100.07,11.86,11.98,5.450041288191579
2014-08-28,99.41,23381160,99.2,99.53,99.08,0.45314938824832873,99.78,12.38,12.05,5.48829701372074
2014-08-27,99.52,15584340,99.53,99.64,99.31,0.33174164362905084,99.41,11.69,11.78,3.3233915636983435
2014-08-26,99.5,20083790,99.53,99.61,99.27,0.3419147224456993,99.52,11.33,11.63,5.15907136715391
2014-08-25,99.4,24098640,99.52,99.68,99.16,0.523033594850141,99.5,11.58,11.7,4.606692742285958
2014-08-22,99.05,24681690,98.94,99.25,98.72,0.5354346618174483,99.4,11.88,11.47,8.434237995824633
2014-08-21,98.9,19317680,98.76,98.95,98.6,0.3543406732472878,99.05,11.93,11.76,15.900918897323212
2014-08-20,98.7,23381000,98.61,98.9,98.53,0.3748163906194647,98.9,12.23,11.78,5.369127516778528
2014-08-19,98.7,21318160,98.38,98.76,98.32,0.44651918002842694,98.7,12.14,12.21,4.513746409519907
2014-08-18,98.15,38918640,97.89,98.24,97.77,0.479567369011784,98.7,12.85,12.32,4.69932297889287
2014-08-15,97.4,55192800,97.46,97.63,96.48,1.1848951625366972,98.15,11.91,13.15,22.735743570629886
2014-08-14,96.93,24950750,96.54,96.95,96.43,0.5378012203950729,97.4,13.05,12.42,5.5577299412915915
2014-08-13,96.43,27908060,95.81,96.47,95.76,0.738698434167397,96.93,13.57,12.9,8.143444153903623
2014-08-12,95.42,28144860,95.38,95.67,94.93,0.7764952780692496,96.43,14.42,14.13,6.877192982456143
2014-08-11,95.46,28271040,95.25,95.76,95.2,0.5865102639296211,95.42,15.16,14.23,9.972299168975065
2014-08-08,94.9,40234490,94.38,95.01,93.97,1.1006455709598966,95.46,16.43,15.77,9.564684242795835
2014-08-07,94.22,33242330,94.95,95.139,93.885,1.3268156424580906,94.9,15.5,16.66,11.073722851024783
2014-08-06,94.52,34360550,93.99,95.11,93.92,1.2590594085594855,94.22,17.22,16.37,9.696969696969706
2014-08-05,94.59,50249120,94.94,95.21,94.15,1.1195606252640347,94.52,15.54,16.87,12.655086848635241
2014-08-04,95.32,33212410,94.9,95.69,94.52,1.2302192313758498,94.59,16.64,15.12,13.401079707843767
2014-08-01,94.67,60689350,94.83,95.34,94.04,1.3729010455169472,95.32,16.67,17.03,12.390450287095803
2014-07-31,95.02,49941670,96.2,96.34,94.88,1.5270369208241898,94.67,14.35,16.95,18.170226330889385
2014-07-30,96.98,35333360,97.13,97.32,96.6,0.7425742574257415,95.02,12.63,13.33,11.57894736842106
2014-07-29,96.6,26997030,96.97,97.2,96.52,0.7020441874871018,96.98,12.35,13.28,9.658421672555951
2014-07-28,96.77,25571650,96.8,97.02,96.02,1.0360547036883547,96.6,12.93,12.56,8.403361344537826
2014-07-25,96.74,29894640,96.65,96.87,96.23,0.6628689798032112,96.77,12.03,12.69,5.811138014527851
2014-07-24,97.12,24243400,97.4,97.51,96.98,0.5450151678749561,96.74,11.43,11.84,5.363984674329508
2014-07-23,97.227,28909280,96.94,97.34,96.77,0.5872958631703749,97.12,11.54,11.52,6.364022061943148
2014-07-22,96.61,25667390,96.44,96.76,96.345,0.4298179746769957,97.227,11.97,12.24,4.596740493104895
2014-07-21,96.0,29737350,95.92,96.16,95.55,0.6363778623963273,96.61,12.85,12.81,8.89570552147238
2014-07-18,96.12,36680540,95.14,96.17,95.0,1.224041429094525,96.0,13.34,12.06,11.801484955060584
2014-07-17,94.619,43003470,95.63,95.97,94.32,1.7341951757843352,96.12,11.35,14.54,34.540602363705695
2014-07-16,95.89,22043210,96.19,96.3,95.785,0.5362209438529825,94.619,10.81,11.0,7.803992740471864
2014-07-15,95.51,39449050,95.98,96.13,94.83,1.3615416841223265,95.89,11.53,11.96,8.441287087338068
2014-07-14,95.84,19441230,95.7,96.055,95.535,0.5428258259825777,95.51,11.6,11.82,3.7021093413689172
2014-07-11,95.27,19565350,94.87,95.27,94.61,0.6951759005687768,95.84,12.5,12.08,4.929292929292925
2014-07-10,94.66,44240920,93.78,95.05,93.63,1.5051939792240847,95.27,13.22,12.59,9.335443037974681
2014-07-09,94.96,29912320,94.51,95.065,94.24,0.8716093077309134,94.66,11.74,11.65,4.670912951167734
2014-07-08,94.26,40590330,95.24,95.3,93.87,1.51186763228841,94.96,11.72,11.98,6.520841931489882
2014-07-07,95.41,23244850,95.59,95.71,95.23,0.5027757410704827,94.26,11.15,11.33,4.700665188470062
2014-07-03,95.7,15291700,95.41,95.7,95.15,0.5763688760806885,95.41,10.47,10.32,4.562737642585556
2014-07-02,95.1,18771120,94.98,95.24,94.91,0.3470943991585573,95.7,11.18,10.82,5.703771849126027
2014-07-01,94.94,31827060,94.21,95.19,94.2,1.0454617456043032,95.1,11.28,11.15,4.476275738585497
2014-06-30,93.91,19679620,93.71,94.14,93.67,0.5005058303604695,94.94,11.75,11.57,4.413673734314148
