datetime,open,high,low,close,volume
2022-06-01 13:41:00,311.19,311.78,311.17,311.78,219521
2022-06-01 13:42:00,311.7853,311.83,311.4,311.555,167926
2022-06-01 13:43:00,311.52,311.6099,311.352,311.4412,156050
2022-06-01 13:44:00,311.39,311.6699,310.97,311.56,204804
2022-06-01 13:45:00,311.59,311.93,311.2501,311.8176,211266
2022-06-01 13:46:00,311.79,312.06,311.6501,311.7,193224
2022-06-01 13:47:00,311.73,312.37,311.62,311.72,234104
2022-06-01 13:48:00,311.7,311.71,311.08,311.5309,205757
2022-06-01 13:49:00,311.5,311.77,311.3319,311.41,114506
2022-06-01 13:50:00,311.42,311.78,311.25,311.47,87989
2022-06-01 13:51:00,311.44,311.7,311.15,311.59,100101
2022-06-01 13:52:00,311.6,312.21,311.6,312.14,168528
2022-06-01 13:53:00,312.1647,312.49,311.95,312.08,233863
2022-06-01 13:54:00,312.0899,312.4884,311.88,312.4884,165087
2022-06-01 13:55:00,312.49,312.65,312.26,312.46,182281
2022-06-01 13:56:00,312.4433,312.505,312.21,312.4199,85089
2022-06-01 13:57:00,312.45,312.6,312.0,312.001,138439
2022-06-01 13:58:00,312.0,312.25,311.92,312.03,123429
2022-06-01 13:59:00,312.02,312.54,311.99,312.2101,139098
2022-06-01 14:00:00,312.24,312.572,310.55,310.955,548393
2022-06-01 14:01:00,311.0099,311.71,310.77,311.71,219440
2022-06-01 14:02:00,311.705,312.235,311.6,312.04,209711
2022-06-01 14:03:00,312.05,312.15,311.75,311.92,128701
2022-06-01 14:04:00,311.9,311.97,311.44,311.58,150624
2022-06-01 14:05:00,311.63,311.6425,310.7,310.82,169856
2022-06-01 14:06:00,310.87,310.97,310.32,310.55,224007
2022-06-01 14:07:00,310.58,310.64,310.23,310.4399,151867
2022-06-01 14:08:00,310.41,310.54,309.64,309.75,281634
2022-06-01 14:09:00,309.735,309.96,309.56,309.9,334034
2022-06-01 14:10:00,309.91,310.26,309.86,310.06,223652
2022-06-01 14:11:00,310.05,310.12,309.55,309.66,183803
2022-06-01 14:12:00,309.62,309.8,309.4,309.56,278309
2022-06-01 14:13:00,309.5601,309.635,309.23,309.49,217579
2022-06-01 14:14:00,309.49,309.7383,309.41,309.4721,176681
2022-06-01 14:15:00,309.46,309.48,308.75,308.77,276919
2022-06-01 14:16:00,308.75,308.8,308.16,308.19,254674
2022-06-01 14:17:00,308.18,308.305,307.925,308.28,307632
2022-06-01 14:18:00,308.27,308.42,308.1304,308.365,154633
2022-06-01 14:19:00,308.36,308.47,307.85,307.86,125181
2022-06-01 14:20:00,307.86,308.54,307.84,308.44,209415
2022-06-01 14:21:00,308.465,308.53,308.29,308.39,123323
2022-06-01 14:22:00,308.43,308.56,308.11,308.15,185102
2022-06-01 14:23:00,308.16,308.56,308.08,308.52,160033
2022-06-01 14:24:00,308.49,308.65,308.1,308.15,130467
2022-06-01 14:25:00,308.17,308.56,308.12,308.2,111900
2022-06-01 14:26:00,308.2,308.2079,307.452,307.51,247607
2022-06-01 14:27:00,307.47,308.14,307.4,307.74,184368
2022-06-01 14:28:00,307.735,307.83,307.56,307.59,73785
2022-06-01 14:29:00,307.59,307.7687,307.53,307.55,90158
2022-06-01 14:30:00,307.5501,308.23,307.41,308.12,237645
2022-06-01 14:31:00,308.12,308.139,307.8133,307.89,122508
2022-06-01 14:32:00,307.88,307.91,307.25,307.2605,109933
2022-06-01 14:33:00,307.3,307.47,307.15,307.45,193484
2022-06-01 14:34:00,307.46,307.52,306.91,306.9282,198438
2022-06-01 14:35:00,306.91,306.96,306.5126,306.53,263051
2022-06-01 14:36:00,306.53,306.54,306.2,306.42,243369
2022-06-01 14:37:00,306.41,306.71,306.28,306.68,217311
2022-06-01 14:38:00,306.71,306.99,306.68,306.91,158277
2022-06-01 14:39:00,306.87,307.27,306.76,307.26,159809
2022-06-01 14:40:00,307.22,307.57,307.17,307.35,157943
2022-06-01 14:41:00,307.28,307.58,307.22,307.47,112558
2022-06-01 14:42:00,307.475,307.78,307.21,307.64,167531
2022-06-01 14:43:00,307.62,307.999,307.44,307.9906,165011
2022-06-01 14:44:00,307.99,308.05,307.8035,307.936,104065
2022-06-01 14:45:00,307.93,308.0555,307.73,307.83,83192
2022-06-01 14:46:00,307.84,308.14,307.755,307.89,96880
2022-06-01 14:47:00,307.94,308.079,307.67,307.68,90123
2022-06-01 14:48:00,307.7,307.79,307.511,307.52,58941
2022-06-01 14:49:00,307.5,307.79,307.32,307.36,100916
2022-06-01 14:50:00,307.38,307.47,307.18,307.4,108777
2022-06-01 14:51:00,307.4,307.74,307.13,307.71,98924
2022-06-01 14:52:00,307.72,308.01,307.62,307.689,94114
2022-06-01 14:53:00,307.72,308.065,307.71,308.065,114573
2022-06-01 14:54:00,308.06,308.67,308.04,308.47,173638
2022-06-01 14:55:00,308.45,308.69,308.28,308.69,120184
2022-06-01 14:56:00,308.685,308.83,308.43,308.68,187053
2022-06-01 14:57:00,308.67,308.67,308.52,308.6,80851
2022-06-01 14:58:00,308.6,308.67,308.495,308.56,88808
2022-06-01 14:59:00,308.55,308.6037,308.245,308.3,146220
2022-06-01 15:00:00,308.25,308.27,307.9083,307.94,149076
2022-06-01 15:01:00,307.92,308.11,307.52,307.54,110717
2022-06-01 15:02:00,307.52,307.5213,307.16,307.38,101479
2022-06-01 15:03:00,307.373,307.8384,307.2136,307.7,99644
2022-06-01 15:04:00,307.71,307.93,307.45,307.54,95836
2022-06-01 15:05:00,307.51,307.86,307.42,307.81,99099
2022-06-01 15:06:00,307.82,307.85,307.55,307.6295,69919
2022-06-01 15:07:00,307.65,307.75,307.2877,307.38,83990
2022-06-01 15:08:00,307.28,307.65,307.21,307.59,55629
2022-06-01 15:09:00,307.59,307.6,306.96,307.0401,97306
2022-06-01 15:10:00,307.06,307.53,306.96,307.32,120488
2022-06-01 15:11:00,307.32,307.56,307.05,307.37,83672
2022-06-01 15:12:00,307.35,307.77,307.35,307.54,91560
2022-06-01 15:13:00,307.56,307.56,307.24,307.3703,58056
2022-06-01 15:14:00,307.375,307.51,307.21,307.36,55964
2022-06-01 15:15:00,307.38,307.48,306.86,307.0,99880
2022-06-01 15:16:00,307.0,307.23,306.55,306.59,109626
2022-06-01 15:17:00,306.59,306.82,306.39,306.545,152717
2022-06-01 15:18:00,306.55,306.6401,306.17,306.4799,210881
2022-06-01 15:19:00,306.5154,306.67,306.45,306.545,66902
2022-06-01 15:20:00,306.53,306.535,306.2148,306.3344,92676
2022-06-01 15:21:00,306.29,306.39,306.09,306.14,109181
2022-06-01 15:22:00,306.13,306.18,305.905,305.91,122239
2022-06-01 15:23:00,305.9,305.98,305.64,305.641,139140
2022-06-01 15:24:00,305.65,305.84,305.4728,305.8245,178308
2022-06-01 15:25:00,305.85,305.8795,305.58,305.61,91685
2022-06-01 15:26:00,305.6,305.7,305.42,305.53,144835
2022-06-01 15:27:00,305.5299,305.69,305.4,305.655,105741
2022-06-01 15:28:00,305.66,306.11,305.6317,306.043,213728
2022-06-01 15:29:00,306.04,306.245,305.86,306.21,188595
2022-06-01 15:30:00,306.24,306.24,305.85,306.0773,241273
2022-06-01 15:31:00,306.0619,306.36,305.98,306.29,88762
2022-06-01 15:32:00,306.29,306.44,305.9799,306.01,150702
2022-06-01 15:33:00,306.01,306.13,305.715,305.75,64075
2022-06-01 15:34:00,305.73,306.03,305.728,305.84,45839
2022-06-01 15:35:00,305.86,305.95,305.44,305.68,89696
2022-06-01 15:36:00,305.6519,305.68,305.28,305.3,105886
2022-06-01 15:37:00,305.29,305.6307,305.26,305.54,85611
2022-06-01 15:38:00,305.535,305.975,305.48,305.94,81024
2022-06-01 15:39:00,305.94,305.945,305.5,305.76,116382
2022-06-01 15:40:00,305.72,305.759,305.35,305.35,59138
2022-06-01 15:41:00,305.37,305.59,305.33,305.36,62608
2022-06-01 15:42:00,305.35,305.5,305.19,305.22,124962
2022-06-01 15:43:00,305.22,305.38,305.11,305.3,78473
2022-06-01 15:44:00,305.29,305.31,304.94,304.96,143173
2022-06-01 15:45:00,304.97,305.35,304.8,305.31,160472
2022-06-01 15:46:00,305.33,305.54,305.26,305.34,95571
2022-06-01 15:47:00,305.3422,305.54,305.251,305.32,54123
2022-06-01 15:48:00,305.28,305.48,305.15,305.47,58060
2022-06-01 15:49:00,305.48,305.5978,305.06,305.06,93345
2022-06-01 15:50:00,305.09,305.2644,304.92,305.15,92391
2022-06-01 15:51:00,305.19,305.27,305.03,305.0995,59474
2022-06-01 15:52:00,305.09,305.33,305.02,305.2169,39803
2022-06-01 15:53:00,305.22,305.34,304.89,305.28,94592
2022-06-01 15:54:00,305.29,305.52,305.29,305.48,55380
2022-06-01 15:55:00,305.5,305.67,305.34,305.4436,65901
2022-06-01 15:56:00,305.43,305.65,305.39,305.4,85027
2022-06-01 15:57:00,305.365,305.39,305.18,305.2401,67005
2022-06-01 15:58:00,305.25,305.4,305.02,305.06,63166
2022-06-01 15:59:00,305.0552,305.18,304.96,305.02,60591
2022-06-01 16:00:00,305.02,305.09,304.66,304.66,108232
2022-06-01 16:01:00,304.66,304.73,304.48,304.5,129286
2022-06-01 16:02:00,304.505,304.818,304.44,304.72,67444
2022-06-01 16:03:00,304.75,304.79,304.25,304.25,88331
2022-06-01 16:04:00,304.26,304.32,304.06,304.2,188171
2022-06-01 16:05:00,304.2077,304.72,304.17,304.68,116287
2022-06-01 16:06:00,304.67,304.81,304.53,304.59,110324
2022-06-01 16:07:00,304.58,304.8,304.53,304.76,53232
2022-06-01 16:08:00,304.74,304.91,304.5229,304.55,61281
2022-06-01 16:09:00,304.55,304.69,304.5,304.529,55067
2022-06-01 16:10:00,304.52,304.52,303.86,303.86,189923
2022-06-01 16:11:00,303.85,304.19,303.85,303.93,103370
2022-06-01 16:12:00,303.92,304.135,303.7899,303.8476,78602
2022-06-01 16:13:00,303.7804,304.35,303.7804,304.335,105877
2022-06-01 16:14:00,304.3373,304.575,304.26,304.54,113220
2022-06-01 16:15:00,304.535,304.96,304.42,304.93,179741
2022-06-01 16:16:00,304.948,305.129,304.84,305.06,136658
2022-06-01 16:17:00,305.055,305.11,304.54,304.69,109051
2022-06-01 16:18:00,304.6999,304.6999,304.42,304.4824,65700
2022-06-01 16:19:00,304.46,305.07,304.46,304.94,104400
2022-06-01 16:20:00,304.91,305.2,304.82,305.1999,73458
2022-06-01 16:21:00,305.18,305.18,304.87,304.915,89097
2022-06-01 16:22:00,304.94,305.22,304.94,305.1398,63592
2022-06-01 16:23:00,305.145,305.225,305.03,305.2,96546
2022-06-01 16:24:00,305.18,305.18,305.02,305.1,46817
2022-06-01 16:25:00,305.08,305.1799,304.86,304.89,51345
2022-06-01 16:26:00,304.87,304.985,304.71,304.88,62475
2022-06-01 16:27:00,304.88,305.11,304.86,305.0501,45939
2022-06-01 16:28:00,305.025,305.113,304.73,304.769,54872
2022-06-01 16:29:00,304.73,304.771,304.31,304.3115,102229
2022-06-01 16:30:00,304.31,304.8633,304.26,304.84,105166
2022-06-01 16:31:00,304.84,305.07,304.82,304.92,61228
2022-06-01 16:32:00,304.92,305.3087,304.92,305.3,76619
2022-06-01 16:33:00,305.31,305.4446,304.98,304.98,82722
2022-06-01 16:34:00,304.97,305.14,304.7323,305.1099,77568
2022-06-01 16:35:00,305.0929,305.255,304.9901,305.11,51762
2022-06-01 16:36:00,305.12,305.23,305.015,305.028,53449
2022-06-01 16:37:00,305.02,305.07,304.7899,304.84,56417
2022-06-01 16:38:00,304.75,304.85,304.54,304.7601,85939
2022-06-01 16:39:00,304.735,304.94,304.7,304.85,58980
2022-06-01 16:40:00,304.81,305.13,304.785,305.04,74007
2022-06-01 16:41:00,305.04,305.1499,304.88,304.9099,61799
2022-06-01 16:42:00,304.87,304.87,304.57,304.585,50224
2022-06-01 16:43:00,304.5836,304.6599,304.443,304.54,72545
2022-06-01 16:44:00,304.51,304.51,304.34,304.4034,43819
2022-06-01 16:45:00,304.395,304.5,304.21,304.39,53085
2022-06-01 16:46:00,304.4,304.51,304.39,304.41,58773
2022-06-01 16:47:00,304.39,304.46,304.21,304.41,68021
2022-06-01 16:48:00,304.41,304.41,303.73,303.87,166894
2022-06-01 16:49:00,303.87,304.06,303.8111,304.05,85268
2022-06-01 16:50:00,304.055,304.19,303.8,303.8,71621
2022-06-01 16:51:00,303.79,303.8699,303.77,303.81,36068
2022-06-01 16:52:00,303.81,304.41,303.77,304.3706,102037
2022-06-01 16:53:00,304.3987,304.6,304.2297,304.4742,61891
2022-06-01 16:54:00,304.48,304.723,304.44,304.72,82241
2022-06-01 16:55:00,304.675,304.75,304.39,304.55,73814
2022-06-01 16:56:00,304.57,304.8,304.54,304.63,117360
2022-06-01 16:57:00,304.6598,304.93,304.64,304.65,65589
2022-06-01 16:58:00,304.67,304.72,304.5401,304.615,70092
2022-06-01 16:59:00,304.66,304.76,304.5,304.725,22271
2022-06-01 17:00:00,304.75,304.9872,304.5441,304.9372,52396
2022-06-01 17:01:00,304.95,305.12,304.945,305.07,81866
2022-06-01 17:02:00,305.05,305.13,304.84,304.9201,69086
2022-06-01 17:03:00,304.93,304.96,304.72,304.8824,49214
2022-06-01 17:04:00,304.84,304.92,304.74,304.7701,25337
2022-06-01 17:05:00,304.7509,305.08,304.7,305.0719,38688
2022-06-01 17:06:00,305.0901,305.25,304.93,305.17,63735
2022-06-01 17:07:00,305.16,305.44,305.0101,305.37,84737
2022-06-01 17:08:00,305.4,305.63,305.24,305.24,119760
2022-06-01 17:09:00,305.23,305.73,305.21,305.6805,73552
2022-06-01 17:10:00,305.69,305.95,305.5898,305.87,155032
2022-06-01 17:11:00,305.87,305.9599,305.7366,305.84,78005
2022-06-01 17:12:00,305.835,305.835,305.43,305.4901,97920
2022-06-01 17:13:00,305.4912,305.5858,305.4203,305.4501,27350
2022-06-01 17:14:00,305.46,305.469,305.17,305.26,52955
2022-06-01 17:15:00,305.2888,305.595,305.21,305.59,62150
2022-06-01 17:16:00,305.6,305.65,305.3799,305.4912,31124
2022-06-01 17:17:00,305.51,305.8,305.45,305.7,65714
2022-06-01 17:18:00,305.74,305.76,305.3011,305.39,67862
2022-06-01 17:19:00,305.39,305.57,305.39,305.49,41584
2022-06-01 17:20:00,305.48,305.59,305.43,305.59,47992
2022-06-01 17:21:00,305.62,305.8564,305.5,305.7,80184
2022-06-01 17:22:00,305.6901,305.76,305.21,305.22,94927
2022-06-01 17:23:00,305.24,305.3405,305.14,305.185,63529
2022-06-01 17:24:00,305.16,305.19,304.92,305.12,99036
2022-06-01 17:25:00,305.13,305.35,305.11,305.35,45589
2022-06-01 17:26:00,305.36,305.39,305.125,305.33,44009
2022-06-01 17:27:00,305.39,305.57,305.3899,305.52,40749
2022-06-01 17:28:00,305.52,305.665,305.3406,305.5019,51100
2022-06-01 17:29:00,305.47,305.6,305.23,305.24,59252
2022-06-01 17:30:00,305.27,305.2967,304.9628,305.0,106703
2022-06-01 17:31:00,304.97,305.02,304.64,304.7502,85326
2022-06-01 17:32:00,304.8,305.13,304.78,305.12,50707
2022-06-01 17:33:00,305.12,305.24,304.96,305.0705,51152
2022-06-01 17:34:00,305.1,305.48,305.1,305.4,43523
2022-06-01 17:35:00,305.3824,305.7,305.3001,305.62,70034
2022-06-01 17:36:00,305.6195,305.8,305.44,305.585,59247
2022-06-01 17:37:00,305.56,305.81,305.47,305.81,54216
2022-06-01 17:38:00,305.81,306.13,305.77,306.01,146849
2022-06-01 17:39:00,306.044,306.08,305.8315,305.92,77637
2022-06-01 17:40:00,305.92,306.1,305.8101,306.08,61100
2022-06-01 17:41:00,306.06,306.1376,305.74,305.81,75707
2022-06-01 17:42:00,305.8,306.17,305.68,306.035,71687
2022-06-01 17:43:00,306.05,306.18,305.86,305.91,67791
2022-06-01 17:44:00,305.8729,306.14,305.85,306.14,36480
2022-06-01 17:45:00,306.13,306.18,305.95,306.03,53095
2022-06-01 17:46:00,306.039,306.11,305.8143,306.0901,39576
2022-06-01 17:47:00,306.085,306.33,306.04,306.0601,267032
2022-06-01 17:48:00,306.0501,306.06,305.71,305.7978,61884
2022-06-01 17:49:00,305.7924,305.94,305.66,305.81,43097
2022-06-01 17:50:00,305.773,306.0999,305.77,306.06,37189
2022-06-01 17:51:00,306.05,306.07,305.62,305.77,111007
2022-06-01 17:52:00,305.76,305.77,305.48,305.56,118445
2022-06-01 17:53:00,305.57,305.73,305.52,305.64,46521
2022-06-01 17:54:00,305.64,305.68,305.32,305.36,81221
2022-06-01 17:55:00,305.35,305.87,305.34,305.85,82532
2022-06-01 17:56:00,305.85,306.08,305.8,305.97,75484
2022-06-01 17:57:00,305.91,306.2,305.77,306.1799,55662
2022-06-01 17:58:00,306.18,306.46,306.1171,306.28,94944
2022-06-01 17:59:00,306.31,306.385,305.97,305.9999,64121
2022-06-01 18:00:00,306.0,306.46,305.875,306.28,78532
2022-06-01 18:01:00,306.25,306.25,305.97,306.03,38394
2022-06-01 18:02:00,306.02,306.25,305.82,306.23,47520
2022-06-01 18:03:00,306.2299,306.32,305.92,306.3185,53304
2022-06-01 18:04:00,306.3055,306.5,306.04,306.36,64208
2022-06-01 18:05:00,306.34,306.69,306.23,306.62,108566
2022-06-01 18:06:00,306.67,306.67,306.14,306.3,104918
2022-06-01 18:07:00,306.31,306.34,305.97,306.139,73232
2022-06-01 18:08:00,306.12,306.27,306.05,306.15,71977
2022-06-01 18:09:00,306.22,306.51,306.135,306.485,59797
2022-06-01 18:10:00,306.45,306.6,306.34,306.37,73616
2022-06-01 18:11:00,306.36,306.37,306.12,306.3243,48363
2022-06-01 18:12:00,306.285,306.53,306.22,306.4,63268
2022-06-01 18:13:00,306.42,306.58,306.35,306.5705,37336
2022-06-01 18:14:00,306.58,306.84,306.535,306.57,80036
2022-06-01 18:15:00,306.562,306.94,306.41,306.83,78301
2022-06-01 18:16:00,306.79,306.99,306.68,306.8,114760
2022-06-01 18:17:00,306.83,306.83,306.5903,306.6185,57115
2022-06-01 18:18:00,306.615,306.615,306.34,306.43,83846
2022-06-01 18:19:00,306.4601,306.53,306.2,306.51,63415
2022-06-01 18:20:00,306.52,306.54,306.34,306.37,31995
2022-06-01 18:21:00,306.35,306.7,306.315,306.6808,53308
2022-06-01 18:22:00,306.695,307.15,306.67,307.145,104794
2022-06-01 18:23:00,307.147,307.79,307.1,307.58,334378
2022-06-01 18:24:00,307.56,307.69,307.44,307.6899,152577
2022-06-01 18:25:00,307.6845,307.9967,307.57,307.9967,176186
2022-06-01 18:26:00,308.0,308.26,308.0,308.09,168724
2022-06-01 18:27:00,308.09,308.265,308.02,308.205,142117
2022-06-01 18:28:00,308.22,308.31,307.94,308.0,126245
2022-06-01 18:29:00,308.02,308.19,307.91,308.06,84497
2022-06-01 18:30:00,308.09,308.2699,308.05,308.11,197578
2022-06-01 18:31:00,308.1301,308.21,308.02,308.08,67900
2022-06-01 18:32:00,308.08,308.15,307.87,308.08,91964
2022-06-01 18:33:00,308.08,308.265,308.05,308.05,61283
2022-06-01 18:34:00,308.07,308.25,308.02,308.17,68915
2022-06-01 18:35:00,308.159,308.35,308.06,308.07,104906
2022-06-01 18:36:00,308.0701,308.2,307.96,308.17,129418
2022-06-01 18:37:00,308.15,308.519,308.1108,308.34,151667
2022-06-01 18:38:00,308.32,308.43,308.245,308.27,66337
2022-06-01 18:39:00,308.25,308.265,307.87,307.88,112527
2022-06-01 18:40:00,307.89,308.14,307.82,308.12,120640
2022-06-01 18:41:00,308.13,308.16,307.97,308.05,51737
2022-06-01 18:42:00,308.07,308.46,308.07,308.46,111006
2022-06-01 18:43:00,308.47,308.58,308.39,308.5,92476
2022-06-01 18:44:00,308.55,308.64,308.36,308.58,68271
2022-06-01 18:45:00,308.59,308.71,308.2529,308.3,91426
2022-06-01 18:46:00,308.27,308.3259,308.08,308.25,50904
2022-06-01 18:47:00,308.3099,308.44,308.18,308.18,38108
2022-06-01 18:48:00,308.195,308.28,307.97,308.03,101397
2022-06-01 18:49:00,308.04,308.34,308.02,308.15,50413
2022-06-01 18:50:00,308.14,308.18,307.75,307.84,79598
2022-06-01 18:51:00,307.8401,307.85,307.545,307.75,79965
2022-06-01 18:52:00,307.74,307.9666,307.62,307.9176,81067
2022-06-01 18:53:00,307.955,308.11,307.6701,307.8168,50909
2022-06-01 18:54:00,307.84,307.84,307.49,307.57,54149
2022-06-01 18:55:00,307.57,307.89,307.5639,307.7708,97346
2022-06-01 18:56:00,307.785,307.79,307.56,307.5975,78609
2022-06-01 18:57:00,307.59,307.6,307.19,307.23,92822
2022-06-01 18:58:00,307.25,307.5,307.25,307.41,68649
2022-06-01 18:59:00,307.41,307.64,307.4,307.51,60845
2022-06-01 19:00:00,307.5,307.64,307.31,307.4,114246
2022-06-01 19:01:00,307.41,307.78,307.41,307.7075,77396
2022-06-01 19:02:00,307.74,307.78,307.4,307.43,60839
2022-06-01 19:03:00,307.41,307.46,306.83,306.94,235394
2022-06-01 19:04:00,306.97,307.29,306.95,307.18,117368
2022-06-01 19:05:00,307.13,307.455,307.13,307.4149,108988
2022-06-01 19:06:00,307.42,307.75,307.38,307.68,111044
2022-06-01 19:07:00,307.69,307.71,307.49,307.6,62323
2022-06-01 19:08:00,307.61,307.9,307.61,307.68,105925
2022-06-01 19:09:00,307.71,307.847,307.58,307.5945,55312
2022-06-01 19:10:00,307.58,307.82,307.45,307.76,85774
2022-06-01 19:11:00,307.79,307.82,307.63,307.7301,44198
2022-06-01 19:12:00,307.76,307.95,307.6836,307.8862,99305
2022-06-01 19:13:00,307.89,308.26,307.82,308.21,103036
2022-06-01 19:14:00,308.23,308.44,308.18,308.252,92765
2022-06-01 19:15:00,308.27,308.28,307.94,308.25,100691
2022-06-01 19:16:00,308.27,308.62,308.27,308.44,113279
2022-06-01 19:17:00,308.4501,308.81,308.4501,308.51,146784
2022-06-01 19:18:00,308.5,308.5,307.98,308.0699,135726
2022-06-01 19:19:00,308.055,308.3,308.0164,308.25,84069
2022-06-01 19:20:00,308.24,308.369,308.16,308.3,57964
2022-06-01 19:21:00,308.3374,308.42,308.14,308.269,65857
2022-06-01 19:22:00,308.2833,308.38,308.17,308.38,37354
2022-06-01 19:23:00,308.38,308.53,308.17,308.17,94269
2022-06-01 19:24:00,308.18,308.24,308.03,308.167,65502
2022-06-01 19:25:00,308.2083,308.22,307.61,307.84,137357
2022-06-01 19:26:00,307.85,308.07,307.83,308.0089,53028
2022-06-01 19:27:00,308.01,308.09,307.88,307.97,30501
2022-06-01 19:28:00,308.0,308.04,307.73,308.04,55753
2022-06-01 19:29:00,308.03,308.21,307.73,307.82,123899
2022-06-01 19:30:00,307.81,307.81,307.14,307.17,452926
2022-06-01 19:31:00,307.15,307.51,307.12,307.35,257955
2022-06-01 19:32:00,307.335,307.62,307.09,307.2,193996
2022-06-01 19:33:00,307.22,307.55,307.2,307.4,163214
2022-06-01 19:34:00,307.3999,307.43,307.1201,307.27,143566
2022-06-01 19:35:00,307.25,307.25,306.951,307.1229,122710
2022-06-01 19:36:00,307.13,307.57,306.89,307.5,130830
2022-06-01 19:37:00,307.5,307.72,307.38,307.63,166188
2022-06-01 19:38:00,307.66,307.82,307.46,307.8,127201
2022-06-01 19:39:00,307.805,307.91,307.5,307.88,112658
2022-06-01 19:40:00,307.93,308.06,307.82,308.0,83747
2022-06-01 19:41:00,308.03,308.28,307.888,308.08,103813
2022-06-01 19:42:00,308.07,308.24,308.026,308.24,82466
2022-06-01 19:43:00,308.23,308.37,307.83,307.9,102199
2022-06-01 19:44:00,307.9099,308.08,307.73,307.77,72885
2022-06-01 19:45:00,307.75,307.75,307.4,307.56,143216
2022-06-01 19:46:00,307.57,307.68,307.38,307.63,106240
2022-06-01 19:47:00,307.67,308.0,307.67,307.92,99177
2022-06-01 19:48:00,307.91,308.11,307.73,307.76,91094
2022-06-01 19:49:00,307.79,308.13,307.67,307.9562,145107
2022-06-01 19:50:00,307.96,308.29,307.34,307.7082,408873
2022-06-01 19:51:00,307.69,307.83,307.34,307.465,127910
2022-06-01 19:52:00,307.48,307.79,307.42,307.46,89680
2022-06-01 19:53:00,307.43,307.48,306.92,306.94,140213
2022-06-01 19:54:00,306.92,306.95,306.58,306.65,216188
2022-06-01 19:55:00,306.64,306.82,306.38,306.4399,389091
2022-06-01 19:56:00,306.41,306.49,306.2248,306.3192,288051
2022-06-01 19:57:00,306.3,306.5219,306.26,306.395,205821
2022-06-01 19:58:00,306.4,306.52,306.33,306.47,203370
2022-06-01 19:59:00,306.47,306.475,305.83,305.98,903858
2022-06-02 13:30:00,304.85,305.35,304.13,304.37,526865
2022-06-02 13:31:00,304.39,304.55,303.4001,303.69,298844
2022-06-02 13:32:00,303.69,304.38,303.5914,304.33,293076
2022-06-02 13:33:00,304.36,304.78,304.12,304.68,224392
2022-06-02 13:34:00,304.675,305.22,304.45,305.03,221903
2022-06-02 13:35:00,305.02,305.0899,304.28,304.61,293317
2022-06-02 13:36:00,304.5908,304.97,303.81,303.96,267837
2022-06-02 13:37:00,303.94,304.4301,303.83,304.42,176595
2022-06-02 13:38:00,304.4,304.8,304.35,304.529,218484
2022-06-02 13:39:00,304.5743,305.15,304.5,305.06,156233
2022-06-02 13:40:00,305.03,305.03,304.35,304.9483,182238
2022-06-02 13:41:00,304.88,304.98,304.39,304.58,193223
2022-06-02 13:42:00,304.6,305.57,304.3102,305.425,245407
2022-06-02 13:43:00,305.4554,305.7786,305.255,305.4969,219870
2022-06-02 13:44:00,305.49,305.97,305.46,305.88,252496
2022-06-02 13:45:00,305.88,305.98,305.6201,305.965,302086
2022-06-02 13:46:00,305.96,306.02,305.43,305.8728,211417
2022-06-02 13:47:00,305.95,306.04,305.4,305.5899,162018
2022-06-02 13:48:00,305.53,305.95,305.29,305.65,143063
2022-06-02 13:49:00,305.69,306.54,305.6501,306.48,201059
2022-06-02 13:50:00,306.53,306.53,306.13,306.34,172168
2022-06-02 13:51:00,306.33,306.43,306.0,306.01,131311
2022-06-02 13:52:00,306.0,306.4,305.85,305.91,130517
2022-06-02 13:53:00,305.95,306.45,305.84,306.2499,123089
2022-06-02 13:54:00,306.24,306.4099,305.8499,305.8801,90131
2022-06-02 13:55:00,305.84,305.84,305.06,305.08,167820
2022-06-02 13:56:00,305.04,305.065,304.66,304.93,153905
2022-06-02 13:57:00,304.9,305.035,304.57,304.9,127976
2022-06-02 13:58:00,304.92,305.54,304.83,305.4159,132992
2022-06-02 13:59:00,305.44,305.77,305.36,305.64,120991
2022-06-02 14:00:00,305.63,306.34,305.24,306.2801,168766
2022-06-02 14:01:00,306.29,306.855,306.15,306.51,219434
2022-06-02 14:02:00,306.51,306.84,306.48,306.68,123980
2022-06-02 14:03:00,306.66,306.72,306.14,306.355,109647
2022-06-02 14:04:00,306.34,306.42,305.99,306.35,182722
2022-06-02 14:05:00,306.41,306.42,305.81,305.96,109729
2022-06-02 14:06:00,306.0,306.48,305.65,306.44,91115
2022-06-02 14:07:00,306.43,306.57,306.1,306.2,116432
2022-06-02 14:08:00,306.15,306.33,305.82,305.87,78262
2022-06-02 14:09:00,305.85,306.13,305.58,305.96,130221
2022-06-02 14:10:00,305.9319,306.35,305.81,306.26,91704
2022-06-02 14:11:00,306.235,306.86,306.235,306.55,142308
2022-06-02 14:12:00,306.56,307.22,306.56,307.21,164003
2022-06-02 14:13:00,307.21,307.95,307.105,307.91,264525
2022-06-02 14:14:00,307.9,308.05,307.63,307.74,263389
2022-06-02 14:15:00,307.7,307.79,307.41,307.485,127802
2022-06-02 14:16:00,307.49,307.835,307.4,307.7499,105030
2022-06-02 14:17:00,307.75,307.79,307.2,307.26,167349
2022-06-02 14:18:00,307.25,307.41,307.05,307.2,96603
2022-06-02 14:19:00,307.19,307.29,306.35,306.47,171327
